Date,Adj Close,Close,High,Low,Open,Volume,log_return,rolling_volatility,sma_ratio,rsi,cluster,regime,hmm_regime
2005-04-20,77.49992370605469,113.8000030517578,115.62999725341795,113.5500030517578,115.37999725341795,107735900,-0.03029223316703739,0.008006692795247168,0.9832006674694832,33.0235763775554,1,Bear,Bull
2005-04-21,79.00496673583984,116.01000213623048,116.20999908447266,114.37999725341795,114.79000091552734,86952200,0.002070977480447113,0.009233099343527097,0.9834788133621245,44.427500635856745,1,Bear,Sideways
2005-04-22,78.70532989501953,115.56999969482422,116.5,114.2699966430664,115.73999786376952,88845800,0.012363018003617098,0.009254498595901165,0.9834372967402977,42.86269806339441,1,Bear,Bull
2005-04-25,79.2228775024414,116.33000183105467,116.5,115.72000122070312,115.86000061035156,52284100,0.015856172574556543,0.009385637372573589,0.983589380989576,46.37596819686471,1,Bear,Sideways
2005-04-26,78.45332336425781,115.1999969482422,116.7699966430664,115.1500015258789,115.95999908447266,72626000,-0.0018213153927759355,0.009518461119094499,0.9839522188735472,42.21923312444775,1,Bear,Bull
2005-04-27,78.7597885131836,115.6500015258789,116.06999969482422,114.44000244140624,114.86000061035156,84131900,0.016125853362303395,0.008950465242947361,0.9837202403478306,44.35809453623821,1,Bear,Sideways
2005-04-28,77.77230834960938,114.1999969482422,115.68000030517578,114.1999969482422,115.2699966430664,72481500,-0.015725142202521233,0.00931544214719491,0.9832842059190156,39.30884584784519,1,Bear,Bull
2005-04-29,78.8279037475586,115.75,115.87000274658205,113.97000122070312,115.06999969482422,103993800,0.0015562886196076248,0.009873754728889177,0.983481693930465,46.34036918998444,1,Bear,Sideways
2005-05-02,79.27052307128906,116.4000015258789,116.41000366210938,115.5199966430664,116.06999969482422,56026400,0.0006015528374117628,0.00996216450559829,0.9835986587302129,49.00839025963253,1,Bear,Bull
2005-05-03,79.40672302246094,116.5999984741211,116.8499984741211,115.69000244140624,116.06999969482422,86000300,0.012079539059114512,0.009900536721001517,0.9835568389254281,49.83487932466066,1,Bear,Sideways
2005-05-04,80.0196762084961,117.5,117.75,116.27999877929688,116.6500015258789,81055700,0.015869931712827797,0.01003769912260228,0.9832745556674866,53.488342750253324,0,Bull,Bull
2005-05-05,79.99243927001953,117.45999908447266,118.0,116.73999786376952,117.66999816894533,96906700,0.02814657180101142,0.009943354751546458,0.9828524854583406,53.302535720183116,0,Bull,Sideways
2005-05-06,79.74041748046875,117.08999633789062,117.98999786376952,117.05999755859376,117.93000030517578,67415400,0.011510145618267749,0.009699499296954354,0.982991537116219,51.51976071501817,1,Bear,Bull
2005-05-09,80.23757934570312,117.81999969482422,118.08000183105467,117.0500030517578,117.20999908447266,43750500,0.012125485097092114,0.009809521812173408,0.9834785472973676,54.73639993022036,0,Bull,Sideways
2005-05-10,79.40672302246094,116.5999984741211,117.5,116.38999938964844,117.36000061035156,74613500,0.0,0.009985345096753773,0.9832603529100109,48.89734011451612,1,Bear,Bull
2005-05-11,79.84259033203125,117.23999786376952,117.4000015258789,115.8499984741211,116.93000030517578,91647400,-0.0022152359625258952,0.009732068379988464,0.9839006936226135,51.80202777155467,1,Bear,Sideways
2005-05-12,78.96411895751953,115.9499969482422,117.58999633789062,115.9499969482422,117.31999969482422,95086800,-0.01293880491805912,0.009595711876171118,0.9848495143145681,46.11257554117056,1,Bear,Bull
2005-05-13,78.8074722290039,115.72000122070312,116.62000274658205,114.8000030517578,116.3000030517578,85267000,-0.011769347927911483,0.00901934575031259,0.9864377558784578,45.16023059986595,1,Bear,Sideways
2005-05-16,79.54295349121094,116.8000030517578,116.83999633789062,115.66000366210938,115.6999969482422,49207000,-0.008694936981164993,0.009211264532807574,0.9884118708722428,50.34605779182011,1,Bear,Bull
2005-05-17,80.07412719726562,117.58000183105467,117.6999969482422,116.16000366210938,116.41000366210938,61071800,0.008369707716998081,0.009165616116265526,0.9902131460988164,53.74785495167995,0,Bull,Sideways
2005-05-18,80.89817810058594,118.79000091552734,119.08000183105467,118.01000213623048,118.08999633789062,77944900,0.013134138386868326,0.008672067729468613,0.9929368728754527,58.49792773451542,0,Bull,Bull
2005-05-19,81.23868560791016,119.29000091552734,119.41000366210938,118.6999969482422,119.0199966430664,61768100,0.028398473586719382,0.007711259476222103,0.994619301080336,60.31177097690021,0,Bull,Sideways
2005-05-20,81.12291717529297,119.12000274658205,119.38999938964844,118.73999786376952,119.33999633789062,46345500,0.028957920776324014,0.007645088334526796,0.9964925830949937,59.36183096737355,0,Bull,Bull
2005-05-23,81.5724105834961,119.77999877929688,120.04000091552734,119.19000244140624,119.20999908447266,51047900,0.02519362012291671,0.007612757999698472,0.9980674351193305,61.8726341199421,0,Bull,Sideways
2005-05-24,81.3817367553711,119.5,119.83000183105467,119.1999969482422,119.44000244140624,50654100,0.016197402824615376,0.007207016482459868,1.0001808548584907,60.174049192720766,0,Bull,Bull
2005-05-25,81.3204345703125,119.41000366210938,119.87000274658205,118.83000183105467,119.3499984741211,47608800,0.005205744205101042,0.007211886135087422,1.0019094550683105,59.60762232946462,0,Bull,Sideways
2005-05-26,81.75627136230469,120.0500030517578,120.20999908447266,119.62000274658205,119.79000091552734,43256200,0.006350837119326694,0.006423611283999938,1.0042456909441333,62.32370042004935,0,Bull,Bull
2005-05-27,81.89250183105469,120.25,120.25,119.8000030517578,120.05999755859376,24596100,0.009441497552846855,0.005880684457258356,1.0060123221776363,63.15742255388329,0,Bull,Sideways
2005-05-31,81.36808776855469,119.4800033569336,120.16999816894533,119.4000015258789,120.08000183105467,43377200,-0.0025076952010008586,0.006094021185323245,1.0071643381929758,57.84974327637096,0,Bull,Bull
2005-06-01,82.0627212524414,120.5,120.91999816894533,119.4499969482422,119.5199966430664,69611000,0.00833338155914424,0.006303305370873269,1.0084145036297947,62.36207055903363,0,Bull,Sideways
2005-06-02,82.23978424072266,120.76000213623048,120.83999633789062,120.0999984741211,120.2300033569336,39704500,0.011242142314865599,0.006143461881165965,1.0091398887657044,63.436579520194684,0,Bull,Bull
2005-06-03,81.8243637084961,120.1500015258789,120.88999938964844,119.7300033569336,120.5500030517578,60999400,0.0008326267942757377,0.006301384539127641,1.0097437586659936,59.16867954953935,0,Bull,Sideways
2005-06-06,81.74944305419922,120.04000091552734,120.1999969482422,119.5500030517578,119.9499969482422,36046400,-0.0017478807868519894,0.006240807174633355,1.0105006038401814,58.40558498349992,0,Bull,Bull
2005-06-07,81.81071472167969,120.12999725341795,121.25,120.01000213623048,120.38999938964844,66501300,0.005425445425762916,0.006130360570824573,1.0109982702176026,58.87292049212986,0,Bull,Sideways
2005-06-08,81.66092681884766,119.91000366210938,120.58999633789062,119.66999816894533,120.43000030517578,46881200,-0.004908260998884793,0.0055665069200380056,1.0118242105044484,57.181622591934634,0,Bull,Bull
2005-06-09,82.04910278320312,120.4800033569336,120.58000183105467,119.44000244140624,119.73999786376952,56653300,-0.0023213306139449213,0.005540670127939399,1.0128053343459664,60.35920052760668,0,Bull,Sideways
2005-06-10,81.85838317871094,120.1999969482422,120.6500015258789,119.5999984741211,120.55999755859376,36465300,0.00041602182984621766,0.004804858558963793,1.0142249992865249,58.079049886370974,0,Bull,Bull
2005-06-13,82.11724090576172,120.58000183105467,121.08000183105467,119.80999755859376,119.94000244140624,49383200,0.004488420047633689,0.004728609946100204,1.0157455937256394,60.27244938575249,0,Bull,Sideways
2005-06-14,82.30789184570312,120.86000061035156,121.1999969482422,120.37999725341795,120.4499969482422,33857100,0.0060583891136149325,0.004413879699200929,1.0169113352956305,61.85611396527125,0,Bull,Bull
2005-06-15,82.46451568603516,121.08999633789062,121.23999786376952,120.2300033569336,121.16000366210938,53195600,0.009792548591577584,0.004258703264086774,1.0178995548553582,63.15536764359088,0,Bull,Sideways
2005-06-16,82.6756362915039,121.4000015258789,121.63999938964844,120.91999816894533,121.05999755859376,46564500,0.007607099279839201,0.0037413381764445433,1.0185226058977603,64.89124228315123,0,Bull,Bull
2005-06-17,82.98199462890625,121.36000061035156,121.9000015258789,121.22000122070312,121.54000091552734,51529400,0.009604343357434555,0.0036795302293379717,1.0190337186013863,64.46917479946191,0,Bull,Sideways
2005-06-20,83.00931549072266,121.4000015258789,121.83999633789062,120.94000244140624,121.08000183105467,41019400,0.006777442947764553,0.0036428751561852495,1.0194123410197657,64.71632123405836,0,Bull,Bull
2005-06-21,83.05718231201172,121.47000122070312,121.6500015258789,121.02999877929688,121.5,39879800,0.005034472778116673,0.003480031475181814,1.0195442818046605,65.17286010923306,0,Bull,Sideways
2005-06-22,83.12555694580078,121.56999969482422,121.94000244140624,121.06999969482422,121.68000030517578,46310100,0.003956185534011575,0.0034056416399259135,1.0199248090051107,65.85260107325524,0,Bull,Bull
2005-06-23,81.9563217163086,119.86000061035156,121.5999984741211,119.83000183105467,121.31999969482422,62185600,-0.012766491072173706,0.004782160825473588,1.0196734762178012,48.44137711480247,1,Bear,Sideways
2005-06-24,81.3546371459961,118.9800033569336,120.01000213623048,118.83999633789062,119.87999725341795,58572500,-0.01980590009551433,0.00490402886361857,1.0186679962756242,42.25042341555134,1,Bear,Bull
2005-06-27,81.4708480834961,119.1500015258789,119.41000366210938,118.75,118.97000122070312,48183800,-0.018707674843296395,0.004898944412926238,1.0173432740062651,43.74611216957836,1,Bear,Sideways
2005-06-28,82.15460968017578,120.1500015258789,120.23999786376952,119.37000274658205,119.4000015258789,41174200,-0.010926353879339374,0.005064002435908305,1.016656009818866,51.67488162664832,0,Bull,Bull
2005-06-29,81.93575286865234,119.83000183105467,120.4000015258789,119.76000213623048,120.37000274658205,42316500,-0.014416139082552688,0.004713347467678031,1.015615913593391,49.281187474507625,1,Bear,Sideways
2005-06-30,81.49137878417969,119.18000030517578,120.31999969482422,118.9499969482422,120.22000122070312,62288800,-0.0056894422427810915,0.004811813809353998,1.0140300453238231,44.74697047223086,1,Bear,Bull
2005-07-01,81.73067474365234,119.52999877929688,119.8000030517578,119.20999908447266,119.4499969482422,49737500,0.004611935703337342,0.004758401593346813,1.013168153210736,47.54556394898928,0,Bull,Sideways
2005-07-05,82.38709259033203,120.48999786376952,120.6500015258789,119.19000244140624,119.25,51549000,0.01118352785453933,0.005098991395496553,1.0125188624937447,54.3721432934079,0,Bull,Bull
2005-07-06,81.69649505615234,119.4800033569336,120.6500015258789,119.41000366210938,120.38999938964844,52363600,-0.005591953438155242,0.005445999009291882,1.0117094141473855,47.38506966411556,1,Bear,Sideways
2005-07-07,82.01782989501953,119.9499969482422,119.9499969482422,118.26000213623048,118.29000091552734,103268800,0.0010008768689262013,0.005510939543091937,1.0109188870127488,50.5683961074203,0,Bull,Bull
2005-07-08,82.95463562011719,121.31999969482422,121.31999969482422,119.72000122070312,119.97000122070312,64491200,0.01779672242545691,0.005987338133086662,1.0103093208045826,58.458283424181545,0,Bull,Sideways
2005-07-11,83.37855529785156,121.94000244140624,122.0999984741211,121.30999755859376,121.33000183105467,49688300,0.01996176482367841,0.006042707639944056,1.009727721602247,61.45657113588776,0,Bull,Bull
2005-07-12,83.59734344482422,122.26000213623048,122.62999725341795,121.63999938964844,121.98999786376952,51871100,0.014583197867768124,0.006032512390941452,1.0093303421598427,62.943183062361015,0,Bull,Sideways
2005-07-13,83.7136001586914,122.43000030517578,122.5199966430664,121.98999786376952,122.2699966430664,41182300,0.024390419134373852,0.006022883532223188,1.0089688353078365,63.743230491204045,0,Bull,Bull
2005-07-14,84.0417709350586,122.91000366210938,123.44000244140624,122.48999786376952,122.9800033569336,63638800,0.0243774461781496,0.006061636616298813,1.0086653024745669,65.97683871569205,0,Bull,Sideways
2005-07-15,83.99393463134766,122.83999633789062,123.04000091552734,122.36000061035156,122.79000091552734,56075900,0.012450985455675375,0.006052785544542651,1.0083670982647983,65.34455616847187,0,Bull,Bull
2005-07-18,83.65889739990234,122.3499984741211,122.62999725341795,122.0500030517578,122.5,56598400,0.003356636916212136,0.006137059684544687,1.0079574382762568,60.942313109809945,0,Bull,Sideways
2005-07-19,84.11703491210938,123.0199966430664,123.11000061035156,122.41000366210938,122.70999908447266,59165700,0.006196974419087885,0.006240091850254743,1.0076362891057435,64.4672957203498,0,Bull,Bull
2005-07-20,84.40421295166016,123.44000244140624,123.7300033569336,122.3000030517578,122.58999633789062,69477000,0.008215787254506252,0.006270085918684593,1.0075134376852388,66.50790176730848,0,Bull,Sideways
2005-07-21,83.91188049316406,122.72000122070312,123.61000061035156,122.47000122070312,123.5500030517578,101110900,-0.0015470624559318301,0.006444166311193374,1.0069660984455449,60.13256318701579,0,Bull,Bull
2005-07-22,84.47258758544922,123.54000091552734,123.55999755859376,122.62999725341795,122.87999725341795,52607100,0.005682331917935426,0.005579125395043528,1.0074406151423043,64.32666406852589,0,Bull,Sideways
2005-07-25,84.23326873779297,123.19000244140624,123.9499969482422,122.8499984741211,123.41000366210938,57301600,0.006842121374845105,0.0052836501146137065,1.0079767915081685,61.359513344949136,0,Bull,Bull
2005-07-26,84.33583068847656,123.33999633789062,123.52999877929688,122.9499969482422,123.2300033569336,42758800,0.0025978233796566355,0.005284513711524779,1.0084398803790453,62.1649565731203,0,Bull,Sideways
2005-07-27,84.64354705810547,123.79000091552734,123.88999938964844,123.0500030517578,123.5,43181600,0.002831361106543633,0.005074152595184702,1.0087794036660092,64.55226672070654,0,Bull,Bull
2005-07-28,85.1768798828125,124.56999969482422,124.63999938964844,123.63999938964844,123.95999908447266,47880700,0.01496245688216224,0.00508260838511993,1.0095728500355527,68.28741560829313,0,Bull,Sideways
2005-07-29,84.60932159423828,123.73999786376952,124.62999725341795,123.5,124.41000366210938,62358100,0.0016175751604492294,0.005184439799194367,1.0106306468394661,60.93007333590247,0,Bull,Bull
2005-08-01,84.54779815673828,123.6500015258789,124.04000091552734,123.4499969482422,123.83000183105467,40418200,0.0037271075156313873,0.005209772080499416,1.0116036566428213,60.17304395408546,0,Bull,Sideways
2005-08-02,85.0538101196289,124.38999938964844,124.5999984741211,123.73999786376952,123.87000274658205,45147400,0.008477046442943316,0.005098951049953214,1.0123325509143606,64.1205034879732,0,Bull,Bull
2005-08-03,85.27944946289062,124.72000122070312,124.73999786376952,124.12000274658205,124.25,36837200,0.007484645597541187,0.004523445474919686,1.013667411990068,65.75078197990716,0,Bull,Sideways
2005-08-04,84.59569549560547,123.72000122070312,124.30999755859376,123.56999969482422,124.2300033569336,50855600,-0.006846846764639186,0.005038779332773564,1.0145151882554415,57.260213728509804,0,Bull,Bull
2005-08-05,84.02131652832031,122.87999725341795,123.9800033569336,122.66999816894533,123.4499969482422,53595500,-0.006974325791359112,0.004809832896776482,1.014577678822329,51.27095267682544,0,Bull,Sideways
2005-08-08,83.86404418945312,122.6500015258789,123.41000366210938,122.37999725341795,123.1500015258789,47616000,-0.008120223162312937,0.00472149553975142,1.0144356989251204,49.736962249300994,0,Bull,Bull
2005-08-09,84.37003326416016,123.38999938964844,123.58999633789062,122.87000274658205,123.05999755859376,47170000,-0.008071720351197064,0.004868405495784851,1.0143764410107354,54.45820949347868,0,Bull,Sideways
2005-08-10,84.32898712158203,123.33000183105467,124.5,122.81999969482422,123.81999969482422,72863700,-0.011207530112382994,0.004867625503170786,1.0141043876681495,54.01520125142367,0,Bull,Bull
2005-08-11,84.66401672363281,123.81999969482422,124.02999877929688,123.01000213623048,123.2699966430664,58570200,0.000807937942884945,0.004869641774325461,1.0139250438541838,57.085613221769556,0,Bull,Sideways
2005-08-12,84.14439392089844,123.05999755859376,123.69000244140624,122.75,123.56999969482422,54776900,0.0014637744255706258,0.005081948638436834,1.0136324417601381,51.35773789350339,0,Bull,Bull
2005-08-15,84.66401672363281,123.81999969482422,123.87000274658205,122.83000183105467,123.22000122070312,36208500,0.009494112480994476,0.0051588350698756795,1.0136250530590416,56.101286570960646,0,Bull,Sideways
2005-08-16,83.56320190429688,122.20999908447266,123.5199966430664,122.08999633789062,123.44000244140624,71942100,-0.009609197005436916,0.005858328838290407,1.012932058303783,45.89147887138601,1,Bear,Bull
2005-08-17,83.55634307861328,122.1999969482422,122.87000274658205,122.02999877929688,122.19000244140624,62275100,-0.009204682660660548,0.005792716642450665,1.0120798696477207,45.8356704500642,1,Bear,Sideways
2005-08-18,83.54950714111328,122.19000244140624,122.55999755859376,121.83999633789062,122.0500030517578,53388600,-0.013251665317573115,0.0056545342099512275,1.0114844145970041,45.77576634348884,1,Bear,Bull
2005-08-19,83.74092864990234,122.47000122070312,122.81999969482422,122.1999969482422,122.62999725341795,39842100,-0.004805909472630146,0.005455767226782191,1.0107162204423397,47.83274800169091,1,Bear,Sideways
2005-08-22,83.74092864990234,122.47000122070312,123.2300033569336,121.87999725341795,122.58000183105467,69912000,-0.010962783625852925,0.005426828568446567,1.0100455350389257,47.8327480016909,1,Bear,Bull
2005-08-23,83.58368682861328,122.23999786376952,122.61000061035156,121.1500015258789,122.5,55168600,0.0002454389840208916,0.005425656453539849,1.009320607625482,46.16438164911306,1,Bear,Sideways
2005-08-24,82.83840942382812,121.1500015258789,122.7300033569336,121.08999633789062,121.94000244140624,79104600,-0.008629561906536017,0.0056524631728703595,1.0081918869088766,39.188483981979495,1,Bear,Bull
2005-08-25,83.13920593261719,121.58999633789062,121.66999816894533,121.20999908447266,121.3499984741211,35631100,-0.004922531119021624,0.005499602463353454,1.0068894619931852,42.9369636177188,1,Bear,Sideways
2005-08-26,82.57170104980469,120.76000213623048,121.48999786376952,120.68000030517578,121.4800033569336,61956800,-0.014060989472037787,0.005508328697453831,1.0057749824186255,38.15865134587979,1,Bear,Bull
2005-08-29,83.20763397216797,121.69000244140624,121.77999877929688,120.37999725341795,120.41000366210938,56179200,-0.006389264589346902,0.005856916520611376,1.00491825368706,45.480010006549875,1,Bear,Sideways
2005-08-30,82.77000427246094,121.0500030517578,121.3000030517578,120.38999938964844,121.25,74160200,-0.009782599347714409,0.005710992959686557,1.003608455264049,41.811500599281544,1,Bear,Bull
2005-08-31,83.8161849975586,122.58000183105467,122.66000366210938,120.73999786376952,121.19000244140624,102945200,0.011734433137724848,0.0064583524524256,1.0025501010074696,51.817388413229715,0,Bull,Sideways
2005-09-01,83.75460815429688,122.48999786376952,123.1500015258789,121.13999938964844,122.5199966430664,74578700,0.00737467736973565,0.006233247812148146,1.0018957112957638,51.25899051753926,0,Bull,Bull
2005-09-02,83.60421752929688,122.2699966430664,122.87999725341795,122.04000091552734,122.8499984741211,47653400,0.012426564172487747,0.006064504696692525,1.0012510359009907,49.84502698604828,0,Bull,Sideways
2005-09-06,84.58199310302734,123.6999969482422,123.8000030517578,122.6500015258789,122.66000366210938,57251300,0.016382407316591296,0.00660176043184104,1.0009075057911396,57.962185260577826,0,Bull,Bull
2005-09-07,84.7255859375,123.91000366210938,124.12999725341795,123.45999908447266,123.62999725341795,41749700,0.023351816588203702,0.006478808847983188,1.0003414797924712,59.01133038833577,0,Bull,Sideways
2005-09-08,84.4452133178711,123.5,124.0,123.30999755859376,123.66000366210938,39068700,0.007477263072816393,0.006525505580249318,0.999863644768316,56.06921853797671,0,Bull,Bull
2005-09-09,85.1973876953125,124.5999984741211,124.73999786376952,123.8000030517578,123.83000183105467,43093900,0.017079217547579555,0.006767157891306428,0.9994036079762324,61.600640439204405,0,Bull,Sideways
2005-09-12,85.02643585205078,124.3499984741211,124.66999816894533,124.2699966430664,124.4499969482422,33017600,0.016868471277563427,0.0066203642690251694,0.9990870107289882,59.75900434344878,0,Bull,Bull
2005-09-13,84.55464935302734,123.66000366210938,124.41999816894533,123.5199966430664,124.12999725341795,58427500,-0.00032336098304197255,0.006614031671249795,0.9983495800225165,54.882145639465726,0,Bull,Sideways
2005-09-14,84.24694061279297,123.20999908447266,123.91999816894533,123.0199966430664,123.73999786376952,57694600,-0.0056653159770405906,0.005937926552361241,0.9983144834796591,51.906933206953276,1,Bear,Bull
2005-09-15,84.2059555053711,123.1500015258789,123.6500015258789,122.9000015258789,123.58999633789062,73156900,-0.0028380191110756853,0.005940374898737147,0.9981047252219709,51.50602379451076,1,Bear,Sideways
2005-09-16,84.80467987060547,123.5,123.73999786376952,122.87000274658205,123.3000030517578,75424100,-0.008867438039101625,0.005964073527655147,0.9980610864840479,53.75015586142684,0,Bull,Bull
2005-09-19,84.5231704711914,123.08999633789062,123.5500030517578,122.63999938964844,123.47000122070312,53355300,-0.01018439260784758,0.006009043830520581,0.9980258680807769,50.78529147090392,1,Bear,Sideways
2005-09-20,83.80902862548828,122.0500030517578,123.61000061035156,121.87000274658205,123.1999969482422,84480300,-0.013105071901633574,0.006319321678648069,0.9978372754166885,44.135066004142445,1,Bear,Bull
2005-09-21,83.02622985839844,120.91000366210938,121.87000274658205,120.77999877929688,121.79000091552734,94469100,-0.0188437117319017,0.006640706493497477,0.9975155756453802,38.22603298078366,1,Bear,Sideways
2005-09-22,83.32147979736328,121.33999633789062,121.66000366210938,120.44000244140624,120.9499969482422,84597200,-0.014806644623366632,0.006391273659916095,0.9977697206908795,41.41228636346512,1,Bear,Bull
2005-09-23,83.3901596069336,121.44000244140624,121.88999938964844,120.9000015258789,121.23999786376952,59368100,-0.016820822316905966,0.006339940859862984,0.9979473621086038,42.15952072082664,1,Bear,Sideways
2005-09-26,83.48625946044922,121.58000183105467,122.23999786376952,121.08000183105467,122.0199966430664,70415400,-0.012343267989657585,0.006138314732708361,0.9984856350673605,43.25069753449196,1,Bear,Bull
2005-09-27,83.46569061279297,121.5500030517578,121.98999786376952,121.0199966430664,121.5199966430664,66150800,-0.004105095973981263,0.005890797439453733,0.998558683380855,43.063227462611835,1,Bear,Sideways
2005-09-28,83.5480728149414,121.66999816894533,122.12000274658205,121.1999969482422,121.93000030517578,58620500,0.006265949275955674,0.005764032368985551,0.9990304979019553,44.106846795034436,1,Bear,Bull
2005-09-29,84.22789764404297,122.66000366210938,122.86000061035156,121.08000183105467,121.5500030517578,66607700,0.010819837720022759,0.005333388785755677,0.9991899441565291,51.934653005348835,0,Bull,Sideways
2005-09-30,84.48883056640625,123.04000091552734,123.04000091552734,121.73999786376952,122.62000274658205,47824200,0.01308917944709996,0.005372942215265336,0.9993617594424941,54.56492259260987,0,Bull,Bull
2005-10-03,84.18672943115234,122.5999984741211,123.33999633789062,122.4499969482422,122.95999908447266,50994800,0.008354513675047822,0.005422878572550066,0.9996490786382969,51.07935959011763,0,Bull,Sideways
2005-10-04,83.23908233642578,121.22000122070312,123.02999877929688,121.16000366210938,122.79000091552734,60776300,-0.002718639275862983,0.0052892179445190625,0.9989599261745199,42.01440847638619,1,Bear,Bull
2005-10-05,82.14726257324219,119.62999725341795,121.30999755859376,119.56999969482422,121.25,106052100,-0.016908823526166756,0.005901469573710322,0.9978199766041684,34.432289526506565,1,Bear,Sideways
2005-10-06,81.85199737548828,119.1999969482422,120.26000213623048,118.16999816894533,119.77999877929688,140941800,-0.02861360102435823,0.005905793858343435,0.9968135580498106,32.71292878037549,1,Bear,Bull
